Age,Income,Score
63,42.32202434895871,44.89462142353958
47,49.65315112613219,61.10186829315665
55,52.342147325365204,63.49944775610688
55,65.50500492814076,59.57801906832623
62,40.016459592612094,70.56074353546612
68,59.843223984765835,24.505913369105823
25,47.86011155774491,51.72401397703327
44,49.50536290347567,11.318255478026419
44,56.74819492166604,39.06662143683644
51,38.772779784377015,49.27903979350518
38,53.82409746184051,65.57020169500177
47,51.66452208213056,95.10257420603415
50,54.92451264008149,60.46445558828723
45,52.89168643907818,74.61579770147942
64,74.55300139910895,51.12033989002507
50,43.62260015748684,63.7762991062568
22,44.690030449981826,8.022289397243568
65,43.76859473575236,26.184766503342853
36,44.44522880839745,36.82345622730873
21,43.62612872693482,47.77684214564484
52,61.89016531107552,5.51922580473599
66,64.20504247989855,14.86238565777845
34,44.29253706250524,28.40461647133927
61,41.67644426895771,97.18173639920401
45,54.71415556386404,33.80335370320203
47,44.477769557190285,48.72206475309617
46,56.32931817755511,20.4136735611009
63,52.029230208513,61.46722703650106
23,34.84255885002768,28.787638336081457
52,65.47505201330061,21.49226526540425
58,67.95877673095522,52.140690216151924
54,43.87211309515614,1.5450741168816613
41,46.122984400640156,1.7587392322733075
46,52.85865390724905,22.68781210108392
66,53.34456789987025,4.635414887581293
63,56.5854427267283,11.694549658938445
48,70.1020453876635,34.547204284536406
52,48.2305277250595,80.45598227840148
50,42.01702755461546,57.63281569356078
69,36.20680771985473,51.75410486968522
38,42.69069960058081,30.055393497604044
49,49.66873027126203,93.24361822384883
40,67.94557863517788,40.30448908248197
50,44.823887009638284,9.622183912781377
20,52.237879516388986,62.08958509566233
35,49.83577103927248,12.270000954183539
42,61.88393273448084,35.17709113736752
59,75.26932425873622,51.23378193306308
48,44.69131227079679,87.5480299438324
20,45.10560557481778,49.86111145367175
57,60.44160877069072,70.52361783713476
63,56.81891489626312,99.28886706090796
41,68.46707325736034,14.01742286990018
67,55.839281853259635,28.19842102643243
49,46.40707909212941,40.06303148416699
64,55.90654830692309,42.760989675344305
39,61.087035805829075,41.69108645128903
40,58.204821811973645,90.85348925309894
19,55.07274031107298,71.68923180221879
44,60.666746895891535,61.18261619497967
59,61.692955904456724,31.627899068415427
19,63.82158991037527,82.55524803790817
43,56.48709887589643,95.55099063701391
34,48.328819196831454,82.29862997247243
57,51.46713686433323,1.1549454139558175
50,62.06508966508357,64.00373564815729
26,41.83064329012764,6.062402762767972
60,53.686733088729014,26.503114813038465
65,46.06661187672639,6.892945334429397
56,50.28744822934817,60.77574984198939
46,62.78451862607299,68.97240143576808
59,51.910990680199035,12.334276168524607
43,50.46436548156149,39.00004942145297
52,36.40143859020081,46.16741438659866
67,57.46253566027221,37.53624915433074
42,56.45484181141075,12.981475048034111
41,71.6325472330546,42.47583122856007
30,46.92221765046999,75.3666267330334
24,52.19150327663939,8.029758788792291
53,52.49383683710755,8.937821394108441
62,65.77453279763475,36.122357891762434
37,49.047044676130476,94.23084545027358
18,52.790215257703395,67.18869202556849
25,56.078965097165394,68.18832571058391
63,51.86609123156358,36.83007909294863
33,45.535663854494715,59.772418329645305
31,51.94089992898308,2.0029872187465942
29,60.73631749859772,63.973508594544676
68,39.7348470058894,91.41540781004744
40,51.32969674146876,61.6447733661371
32,42.99879185060827,87.49616075316816
45,61.950466289248425,72.67333249114328
51,34.76813095216225,12.935283223965335
19,44.410781527284115,90.34287742129833
49,53.772118750645205,7.577940591221713
40,65.65524029234341,53.862779782228614
39,49.34249738927012,15.07157525555231
68,44.44800473306802,2.1589544623595023
42,68.8115706944059,42.78139175263626
39,35.51986099583756,30.209030057761467
39,28.011940433799182,49.114048885962696
66,54.40014450053332,58.14278878672053
69,44.97945775647389,5.3301681585857885
59,39.787671828692865,13.177326217250819
23,57.08356447299353,56.30559724859211
32,52.43800713771199,34.973567964093164
60,44.359213692632714,73.18817526739535
54,37.19695601329106,65.57687321060203
50,58.724573282801444,84.71483193600078
25,56.50201177958661,69.5567898402533
61,49.00824136220617,43.56317666162467
61,68.46636996047665,67.62369561704881
22,39.29915233673847,28.262736251286434
56,34.74474829075261,31.325036379043055
21,43.080919301187556,79.10953083215854
23,49.54413983644502,45.195532123756635
62,52.43339449322692,80.0396537113169
49,47.5876394214367,82.41981499315956
69,53.520553965142966,85.8986714284671
47,37.48460575809556,91.74688834827953
64,64.4376460407326,43.66753683081633
52,49.178488216074314,32.567815013792746
57,61.172958315881274,58.63767591281727
69,53.42725346377704,37.74606992032513
33,54.567532191537836,60.50634251322306
30,55.69767280232204,70.85300040173864
67,54.47708560017315,69.15209683072155
59,56.42722759867544,38.08073581499201
47,63.29152530132431,17.519159968176528
36,51.9652116970147,43.622404507758546
34,57.09003757588512,15.116820264108965
36,49.102643057127736,89.11960648319703
45,64.40117215449473,35.241868613047885
43,43.2360769794073,16.291514975109052
54,68.00940432910815,3.5193282306693368
43,49.59842049355657,64.93641624236194
40,35.69224897881952,64.05332942801958
26,51.28104414910789,34.71981249154788
29,43.18948342525119,8.099476995917449
18,58.406435489887244,41.55326059462797
18,43.47376020697609,31.810532011275964
64,45.538165667852205,68.03494333376592
51,31.104592690544692,60.972145695816344
49,45.47693680750923,37.09477909155646
65,25.761206733710434,22.57136287124402
42,34.16097176514277,98.8155606494036
57,57.604146561442974,45.946160498415374
62,57.85800158650832,69.13914934224347
18,54.254575617849646,14.914743790257717
33,40.33023856870787,49.07338026628038
56,49.5228864385802,3.7261352670770833
22,49.963974609094315,51.04005667313454
39,38.416353108074574,96.43772330465254
46,65.0339830176715,39.036464585594224
20,58.77362290575671,4.860605244916247
29,47.79035826170336,4.0646233010150095
43,50.26885838994531,39.410689234740076
33,52.08382807947552,16.84246870985621
68,29.582651315757094,3.3118575364904053
54,47.52822617479403,75.8651477810675
39,43.180157520022014,46.39377787930718
46,39.983799901050844,29.6352324252928
31,47.18899707114045,90.1082351186316
45,67.97686526849523,12.497757059852034
22,56.4084286126701,95.6359640665766
64,44.28821010217203,32.08270502035793
66,55.72582781356159,88.95196355855944
47,63.99355436586002,60.691344771466696
63,59.246336829127685,82.84402861440726
69,50.59630369920174,98.41730315783596
22,43.53063222294426,29.552138344055827
29,56.982233136135896,96.1524130553517
33,53.934853854217494,39.55870759533961
43,58.95193220027733,39.16567856895531
43,56.351718016819696,34.698323321196064
65,60.49552715319335,54.599353127410936
38,44.64764788439432,16.260359274670222
56,63.173940656343255,55.817437050443104
53,51.975996046923996,54.6287764285904
50,70.75260872625265,76.42827944788213
47,43.10812181910432,83.53134623182098
54,67.3596380316525,44.60369368092998
40,51.979107834626475,30.93099168579788
27,43.48581996385552,26.674154834392354
22,45.16114165945678,20.26775983378232
53,46.7965269180568,6.7071106377034635
51,54.241659464019165,34.90234990463662
69,55.228354880355,27.75452152094754
48,44.26299996061421,96.67532120077433
27,49.756454077390174,56.21317379875435
36,71.42270358611864,35.38042686402025
49,67.27543170100711,58.4662924983759
18,54.36323669674032,14.780473433223856
22,50.380034781682,44.96033117101809
62,51.200313267182615,62.99719782068532
21,56.13517972730416,49.400885347452686
33,39.77207434801595,40.7761012647781
41,47.42623462576655,99.39099050107012
33,33.314159261224106,88.15116145274378
19,53.992231226052795,62.71718985778457
66,56.47195939702741,57.368358757045996
45,45.16813537700626,62.44538750263382
49,65.73986763290033,20.92989867442089
44,37.74234336997659,40.11863658316754
37,35.3562511979018,4.9064937561990325
41,52.24451818559972,48.07905771119584
29,60.470983026121544,54.759433811808655
67,66.83927691457869,23.54722387421775
52,45.4111573713106,96.43885586938586
50,60.78680833431296,91.03600648278696
50,49.61491530499293,72.49218031013469
68,48.273727000591805,53.8052762477709
60,58.83659937486672,87.12694680512081
54,56.5232287841342,13.934582038522828
29,34.236078430157505,79.26046963321362
20,64.76540349725896,13.35726058271798
18,63.800913541474515,79.62685559239114
50,43.74437298490471,28.30098925688434
57,53.95803533437409,87.8319675208007
27,54.94030186282739,94.46016728871439
60,52.60673765823907,15.730800971106447
61,44.4969484615458,46.804884901473955
46,43.283766320619485,98.11775043810583
30,49.744459290085544,48.857336161341514
29,61.72729019259364,86.49120472893996
48,55.43600154594432,59.28442069100066
63,46.29385667913894,38.15766088404058
19,57.716987106483444,29.29257199706115
68,21.514573793699245,21.11908601752264
67,61.48765700372103,76.41802094639202
52,32.60286221221901,39.26751017547976
40,46.37559058596868,51.61627075787436
34,38.803301053738565,49.74022252011701
43,37.053185242790946,58.15062389407999
25,61.608267873785195,86.69213741683068
46,45.32298798688109,98.09319501475952
43,53.46503881730716,41.35083664880788
27,49.53079421120816,82.92437328852401
43,54.770408272231215,76.68825167081705
51,50.768218910602556,57.779366194101755
68,37.1700777581143,95.64866721758138
58,59.9626681944714,20.846977037311877
24,45.06243416838687,11.817156820652519
21,34.434181013402494,85.54223472858679
67,45.718848390340874,44.47583184674108
62,65.00759790634311,84.84991656649899
28,58.50221742113493,89.41593031434608
46,46.51347865592141,7.183301768288072
53,46.50742295681571,88.46301153562001
42,46.783649487826175,45.3835864815728
38,70.76747983560841,51.53281641141899
53,53.819354522315535,63.03265859822781
27,54.300416471910694,92.71187806627859
54,60.30283454031842,2.892493348546639
26,52.387891590265134,48.20750336346389
41,47.40957854179297,69.0844822006255
52,48.03650150915022,72.54798881212461
66,49.283987405859364,69.5607107221737
52,49.627777634901584,14.309077811404064
65,57.2762954363698,30.64016324879644
53,50.519458858072994,36.51283701628433
35,57.32640077215579,80.639283560271
66,49.19283419891418,28.59722736904075
56,50.786351903160906,21.859791422853114
49,30.017993154678923,95.78735388477152
41,59.16327674702482,1.877465226233421
40,53.46488475897993,99.78426471251584
49,59.98010109859652,68.00530858688217
54,21.037446218063106,83.0184606454626
29,70.88374704780728,30.167320238273124
66,48.604103718448265,2.417212489038938
30,61.081828167375164,74.04908233759147
40,39.60094072874469,83.58031510306691
42,56.1277390506257,74.3071370633984
52,39.46584436826344,15.14217844278302
58,43.76231039304195,75.58936430343994
47,69.14031353866787,77.12335542865645
34,48.09317599236653,66.19551105133543
66,52.17432873179723,76.84547734676303
37,58.70067730688754,84.74622252809549
65,54.95681887972604,61.746807309508384
42,51.504189051435766,9.771866682998226
39,53.64961002466225,49.27515315705388
30,74.03415585238275,8.687284132488902
36,49.42381202966415,41.34676007221065
66,52.010990467149675,41.303542423437136
53,60.50654396007612,7.534974569883916
29,61.05525932957984,35.53323286297845
58,61.8703030556038,11.98881178034017
36,56.38730222029184,81.015285790913
29,38.569950872695166,94.8211145704826
26,66.33431532301096,8.159331050535922
24,38.53654606981312,95.55640552187845
45,53.02635465239033,52.73508333433777
31,42.45724149980642,30.657002117433517
48,49.35861653407007,8.609345452340188
69,53.2876241030348,50.561802538971364
36,53.21357215450273,79.65703890458411
64,54.21920754235285,71.00156124940311
33,66.13711269058646,5.972375134933403
22,54.5353430151398,8.217281701422447
52,47.558433647093516,40.88445498063108
29,59.64087168288357,30.233758910746385
42,61.894704889246405,24.006047982548736
69,37.72392184863008,28.819445391962645
38,55.97400069849858,80.54479158639158
53,57.01172742310898,92.99357730955353
40,47.02436496640008,41.105166758229075
33,63.75706813311619,90.70498921111721
56,48.499444129674735,32.828074423540315
62,51.255764534715425,48.16726164803537
59,48.2692817571613,23.37687078378397
56,50.155790475814676,64.40712817540856
31,39.037249131047986,97.91913040230608
48,35.59949117405706,60.74581650829449
22,65.94505063224972,36.42359432724134
52,41.53038651681672,65.1339271530623
40,40.08607650543693,13.16914716807337
46,28.466098863962852,88.97724894627447
60,43.610382523104974,50.8053111272038
28,36.76910206592502,45.485624461924566
35,66.4201516013637,59.0006140568984
64,60.09817089342634,62.85360241615084
29,43.118496548222765,8.10580481642479
26,72.52435805344308,68.57910490111684
27,59.81765486991594,24.95123635123743
61,46.75168616491378,71.6813106181524
34,25.00594285126427,82.43094464403548
55,72.90942572590743,80.5918922476995
24,36.10427533236404,55.697595773381025
63,33.546012530431085,52.49681933876437
30,60.225704320096405,15.14472017260176
57,74.39752406339272,77.75926888991043
59,63.84272818510518,27.869528664224724
26,55.639091200523595,50.172846858976705
67,55.94754341665286,29.143135199824155
44,58.53415558780308,14.24900793696962
19,57.589285897867654,63.32621199228192
22,52.811914239693756,6.378871447467479
46,51.04201103951876,75.1158781784938
54,49.374068721004775,32.44109273085055
55,42.46035411133324,1.0133346074440466
36,47.19324923133226,51.60178478448575
25,33.07043185804615,5.638338944232709
65,49.0166037320525,28.34078622426905
62,40.11408892849083,70.99067225811591
18,38.964106827842286,7.20627254056472
39,51.798941511534785,84.09451074324423
69,63.92002286344599,1.3781723431997277
34,59.183166060023126,25.43556305098832
24,34.29499396376823,74.34950155905507
42,40.10371863429663,32.310744823201375
62,59.40771187988216,11.08734641853534
21,40.175126064616904,36.66315796124236
53,47.753668500029754,27.768935352068027
23,55.50052099024552,84.42847831389494
48,40.31655545136365,32.021443840929166
36,51.0537550614596,79.10431470582472
61,36.65974505081795,89.29534233626273
56,43.98632356048786,43.94792453807642
44,53.19781934142537,91.0843712415848
27,34.070062664683306,38.354487342356094
43,54.40474737960399,96.44376323252071
36,49.803622010733186,9.83966292803172
56,55.524899544171475,69.01490738382103
20,52.23914134064661,49.887590005235936
62,63.64140429973844,39.37723174010906
30,51.25224502647907,63.63847599611149
67,45.70594458874747,70.68185207179879
45,51.222975030322836,1.4319636953805996
37,55.43298029036388,17.528355785972675
45,50.48860070325704,71.59155901279755
25,50.405916912038826,66.97215594424245
58,42.980083121932445,96.63870300773904
56,43.37099082449052,76.34274123482751
18,35.97394728200307,95.12649806540247
20,67.4957674318694,70.55150965194589
30,37.56136764608715,30.507168655304874
45,43.07094802204092,11.43112730283479
66,42.81592734430802,78.40056247114862
42,58.949243769444415,64.77077292611568
50,47.05050321707972,5.7704152269363265
55,62.477420726737336,36.64499612419686
23,43.26509375756132,95.72318173294433
61,52.78994162223802,50.53971342530992
62,41.64652946740243,43.840184465950756
49,71.45149127773388,46.31226091077011
62,38.12401580970487,21.67938967651121
64,53.09820710227027,37.50200991561473
38,56.337768809320984,37.611512342730485
33,54.137990974514985,6.183146998559768
38,48.147123411222914,76.98919522327391
28,48.70179300266574,42.23393875848402
54,50.438114719791095,82.39580879482591
53,48.529979983715116,85.18445211086964
52,59.638791167949094,21.98741141516715
36,72.10523001591352,66.07799473484273
37,44.425082149921664,47.75589861213519
35,36.301970204209226,88.13551705422702
64,49.117179516487454,22.35832723846896
58,75.79709337654319,68.10350683069437
66,41.963254320302696,61.167460103019536
31,66.39116805444067,30.234846279611446
32,66.77700814076441,14.523489461466088
48,44.46411758292005,65.51233628725038
18,55.689830791852756,74.12114835510074
20,66.28396623128538,32.24710703257165
33,46.20872259012513,64.83842779820907
40,47.964196398976384,40.11795985353882
28,44.18319086051356,71.60748144497916
29,39.852432693071336,20.72231221451126
27,43.50722454933993,89.13128526098126
49,37.760597332377436,29.453550050092392
33,50.34083468259226,37.410812787859136
25,42.30026768941358,6.751103255954629
55,52.33785911790748,12.039709019806363
29,34.44104353796373,52.070328368520485
41,53.30880232214457,27.49167499606918
45,58.33528961608925,83.71254234847724
25,30.062643574285445,2.4546454768404304
45,53.74056569847572,38.530310818521684
53,62.27668992473292,34.397209130140176
43,37.90358981308795,2.9134354608425026
25,66.72572386837703,13.312471501050512
